Country Name,Country Code,Series Name,Series Code,2021Q1 [YR2021Q1],2021Q2 [YR2021Q2],2021Q3 [YR2021Q3],2021Q4 [YR2021Q4],2022Q1 [YR2022Q1],2022Q2 [YR2022Q2],2022Q3 [YR2022Q3],2022Q4 [YR2022Q4],2023Q1 [YR2023Q1],2023Q2 [YR2023Q2],2023Q3 [YR2023Q3],2023Q4 [YR2023Q4]
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",DP.DOD.DLTC.CR.M1.GG.Z1,63.3444452609522,66.7999781456592,67.1074098818283,65.3848421300858,67.2561529932328,67.5814255941322,68.1573816626554,65.7927440066881,64.8577900098527,64.4625182391395,62.1642419960331,61.8728473280049
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, National Currency",DP.DOD.DLTC.CR.M1.GG,284459000000,305660000000,315400800000,310544000000,323301000000,334647000000,342940000000,349420000000,356784000000,367125000000,365131000000,374908000000
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.M1.GG.CD,6994303493.31,7169664273.08,7374673119.528,7134121101.12,7267820492.35792,7388003355.70471,7644399664.74668,7960523168.2618,7742792348.00723,7996954647,8177735871.03075,8462628889.25005
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.M1.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, National Currency",DP.DOD.DLCD.CR.M1.GG,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.M1.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.M1.GG.Z1,49.0568222559217,52.0727749549254,51.7161921216016,50.3511963414942,52.2792754747754,53.7073686931515,55.5740829439601,53.3754980304731,52.0161715463678,50.4682037586235,49.2232257625156,48.6359052898588
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.M1.GG,220298000000,238272000000,243063000000,239142000000,251307000000,265946000000,279626000000,283473000000,286142000000,287425000000,289120000000,294701000000
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.GG.CD,5416707050.82,5588988567.936,5683277190.33,5493804383.16,5649392252.02827,5871291063.22855,6233081298.92825,6458111682.43569,6209746199.50302,6260877601.4,6475338974.31993,6652152518.19348
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DLIN.CR.M1.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, National Currency",DP.DOD.DLIN.CR.M1.GG,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.M1.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",DP.DOD.DLLO.CR.M1.GG.Z1,13.0454920980611,13.4404196033437,12.3929241649893,12.0436342504864,11.99311006218,11.0320370938818,9.93165182377738,9.85328342358763,10.2141057476613,11.4879801656491,10.6174184706273,10.9503856036889
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, National Currency",DP.DOD.DLLO.CR.M1.GG,58583000000,61500000000,58246000000,57201000000,57651000000,54628000000,49972000000,52330000000,56188000000,65426000000,62363000000,66352000000
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.M1.GG.CD,1440444076.47,1442564787,1361902729.86,1314077428.98,1295996978.68218,1206022606.8527,1113914795.7273,1192187560.51497,1219370869.90961,1425151528.048,1396726495.76478,1497733716.16375
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DLOA.CR.M1.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, National Currency",DP.DOD.DLOA.CR.M1.GG,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.M1.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP",DP.DOD.DLSD.CR.M1.GG.Z1,1.24213090696934,1.28678358739005,2.99829359523739,2.99001153810522,2.9837674562774,2.84201980709889,2.65164689491791,2.56396255262742,2.62751271582361,2.50633431486681,2.3235977628902,2.28655643445728
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, National Currency",DP.DOD.DLSD.CR.M1.GG,5578000000,5888000000,14091800000,14201000000,14343000000,14073000000,13342000000,13617000000,14454000000,14274000000,13648000000,13855000000
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",DP.DOD.DLSD.CR.M1.GG.CD,137152366.02,138110918.144,329493199.338,326239288.98,322431261.647473,310689685.623455,297403570.091124,310223925.311147,313675278.594602,310925517.552,305670400.946038,312742654.892826
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",DP.DOD.DLTC.CR.L1.GG.Z1,10.2332168696431,10.6327924383981,10.8112018451299,10.473988731398,8.75929111859555,7.52096224372748,6.01340729272457,7.13925270951172,7.80709759281006,7.35307286700836,8.34591778536345,8.10370123429488
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, National Currency",DP.DOD.DLTC.CR.L1.GG,45954000000,48653000000,50812000000,49746000000,42106000000,37242000000,30257000000,37916000000,42947000000,41877000000,49021000000,49103000000
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.L1.GG.CD,1129921087.86,1141221212.714,1188081610.92,1142813863.08,946544704.938193,822191805.015897,674452092.658308,863806297.429496,932019661.671674,912191950.296,1097909490.38509,1108379832.78256
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.L1.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, National Currency",DP.DOD.DLCD.CR.L1.GG,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.L1.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.L1.GG.Z1,9.29594024945053,9.69371141342949,9.73693281190824,9.35470830490917,7.93216573296082,6.67298091991534,5.25738384884301,4.20134364667515,5.09232833183664,6.67460321640969,7.79413141743209,7.53878729166426
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.L1.GG,41745000000,44356000000,45763000000,44430000000,38130000000,33043000000,26453000000,22313000000,28013000000,38013000000,45780000000,45680000000
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.GG.CD,1026429817.05,1040429328.328,1070026347.33,1020689501.4,857164052.612295,729490462.734018,589657970.290849,508337111.365765,607927603.381112,828023798.424,1025321728.84742,1031114000.39728
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DLIN.CR.L1.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, National Currency",DP.DOD.DLIN.CR.L1.GG,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.L1.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",DP.DOD.DLLO.CR.L1.GG.Z1,0.937276620192532,0.939081024968584,1.0742690332217,1.11928042648879,0.827125385634729,0.84798132381214,0.756023443881556,2.93790906283657,2.71476926097342,0.678469650598665,0.551786367931354,0.564913942630621
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, National Currency",DP.DOD.DLLO.CR.L1.GG,4209000000,4297000000,5049000000,5316000000,3976000000,4199000000,3804000000,15603000000,14934000000,3864000000,3241000000,3423000000
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.L1.GG.CD,103491270.81,100791884.386,118055263.59,122124361.68,89380652.3258978,92701342.2818794,84794122.3674589,355469186.063731,324092058.290562,84168151.872,72587761.5376692,77265832.3852863
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DLOA.CR.L1.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, National Currency",DP.DOD.DLOA.CR.L1.GG,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.L1.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Short-term, All instruments, Nominal Value, % of GDP",DP.DOD.DSTC.CR.GG.Z1,4.71377322314933,5.58138010162268,5.12027813121019,4.518178832209,5.18076725448876,4.88028498957946,5.72542675376968,4.86638849766142,4.14323161886341,3.85256278565872,3.53051339456726,4.56997720870129
Mauritius,MUS,"Gross PSD, General Gov., Short-term, All instruments, Nominal Value, National Currency",DP.DOD.DSTC.CR.GG,21168000000,25539000000,24065000000,21459000000,24904000000,24166000000,28808000000,25845000000,22792000000,21941000000,20737000000,27691000000
Mauritius,MUS,"Gross PSD, General Gov., Short-term, All instruments, Nominal Value, US$",DP.DOD.DSTC.CR.GG.CD,520480689.12,599051416.182,562685664.15,492977177.82,559842999.377304,533512892.970683,642152754.248621,588803506.62162,494623422.563178,477933079.768,464440731.566382,625056431.370425
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DSCD.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Currency and deposits, Nominal Value, National Currency",DP.DOD.DSCD.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Currency and deposits, Nominal Value, US$",DP.DOD.DSCD.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Debt securities, Nominal Value, % of GDP",DP.DOD.DSDS.CR.GG.Z1,4.70842880906413,5.57613505982626,5.11517168304276,4.5131256474393,5.17577454592356,4.87543822802398,5.72065688977043,4.86186950660149,4.13886879160592,3.84834868845004,3.52642734926324,4.5660163747477
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Debt securities, Nominal Value, National Currency",DP.DOD.DSDS.CR.GG,21144000000,25515000000,24041000000,21435000000,24880000000,24142000000,28784000000,25821000000,22768000000,21917000000,20713000000,27667000000
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.GG.CD,519890574.96,598488464.07,562124498.31,492425826.3,559303478.337107,532983044.860474,641617775.558606,588256736.09893,494102583.57838,477410296.216,463903210.345492,624514690.214349
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DSIN.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, National Currency",DP.DOD.DSIN.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DSIN.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Loans, Nominal Value, % of GDP",DP.DOD.DSLO.CR.GG.Z1,0.00534441408520332,0.00524504179642681,0.00510644816742341,0.0050531847697011,0.00499270856519957,0.00484676155548734,0.00476986399925272,0.00451899105992935,0.00436282725749043,0.00421409720868736,0.00408604530402731,0.00396083395358893
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Loans, Nominal Value, National Currency",DP.DOD.DSLO.CR.GG,24000000,24000000,24000000,24000000,24000000,24000000,24000000,24000000,24000000,24000000,24000000,24000000
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Loans, Nominal Value, US$",DP.DOD.DSLO.CR.GG.CD,590114.16,562952.112,561165.84,551351.52,539521.040196566,529848.110208408,534978.690015514,546770.522689838,520838.984798011,522783.552,537521.220889867,541741.156075627
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DSOA.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Other accounts payable, Nominal Value, National Currency",DP.DOD.DSOA.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Other accounts payable, Nominal Value, US$",DP.DOD.DSOA.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov.-D1, All maturities, Debt securities + loans, Nominal Value, % of GDP",DP.DOD.DLD1.CR.GG.Z1,77.0493044467752,81.7273670982899,80.040596262931,77.3869981555876,78.2124439100397,77.1406530203402,77.2445688142317,75.2344226612338,74.1806065057026,73.1618195769398,71.7170754130736,72.2599693365438
Mauritius,MUS,"Gross PSD, General Gov.-D1, All maturities, Debt securities + loans, Nominal Value, US$",DP.DOD.DLD1.CR.GG.CD,8507552904.27,8771825983.832,8795947195.26,8443672853.04,8451776935.02594,8433018368.06784,8663600941.56248,9102909047.00177,8855760153.64749,9076154159.512,9434415692.03619,9883322498.51021
Mauritius,MUS,"Gross PSD, General Gov.-D2, All maturities, D1+ SDRs + currency and deposits, Nominal Value, % of GDP",DP.DOD.DLD2.CR.GG.Z1,78.2914353537445,83.0141506856799,83.0388898581684,80.3770096936928,81.1962113663171,79.9826728274391,79.8962157091496,77.7983852138613,76.8081192215262,75.6681538918066,74.0406731759638,74.5465257710011
Mauritius,MUS,"Gross PSD, General Gov.-D2, All maturities, D1+ SDRs + currency and deposits, Nominal Value, US$",DP.DOD.DLD2.CR.GG.CD,8644705270.29,8909936901.976,9125440394.598,8769912142.02,8774208196.67342,8743708053.69129,8961004511.6536,9413132972.31292,9169435432.24209,9387079677.064,9740086092.98223,10196065153.403
Mauritius,MUS,"Gross PSD, General Gov.-D2A, All maturities, D1+ currency and deposits, Maastricht debt, % of GDP",DP.DOD.DLD2A.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov.-D2A, All maturities, D1+ currency and deposits, Maastricht debt, US$",DP.DOD.DLD2A.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov.-D3, All maturities, D2+other accounts payable, Nominal Value, % of GDP",DP.DOD.DLD3.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov.-D3, All maturities, D2+other accounts payable, Nominal Value, US$",DP.DOD.DLD3.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov.-D4, All maturities, D3+insurance, pensions, and standardized guarantees, Nominal Value, % of GDP",DP.DOD.DLD4.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov.-D4, All maturities, D3+insurance, pensions, and standardized guarantees, Nominal Value, US$",DP.DOD.DLD4.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",DP.DOD.DECD.CR.NF.Z1,0.82036756207871,0.794186745342294,0.774477972059218,0.470577831678415,1.41085622871598,2.43206455886392,3.30395163357905,3.44836299548854,3.00689690275622,3.52245850431155,3.31974155763452,2.73492778904598
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.NF,3684000000,3634000000,3640000000,2235000000,6782000000,12043000000,16624130000,18313980000,16541000000,20061000000,19499000000,16571830000
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic creditors, Nominal Value, US$",DP.DOD.DECD.CR.NF.CD,90582523.56,85240332.292,85110152.4,51344610.3,152459653.942213,265873366.301661,370564803.751983,417231017.380469,358966568.647663,436981701.528,436713595.25548,374068430.937032
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",DP.DOD.DECN.CR.NF.Z1,0.401276424230683,0.359503906463421,0.353621535594071,0.326140967011125,0.399624714739516,0.597767258510105,0.695631003321018,0.930343518637072,0.98708966700721,1.02385003432733,0.949494777523346,1.00602376830442
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic currency, Nominal Value, National Currency",DP.DOD.DECN.CR.NF,1802000000,1645000000,1662000000,1549000000,1921000000,2960000000,3500130000,4940980000,5430000000,5831000000,5577000000,6095830000
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic currency, Nominal Value, US$",DP.DOD.DECN.CR.NF.CD,44307738.18,38585676.01,38860734.42,35585146.02,43184163.2590668,65347933.5923703,78020623.4285,112565925.716668,117839820.31055,127014620.488,124906493.704283,137598416.31002
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.NF.Z1,5.22327403260538,5.61503578648309,5.49943190764137,5.57829488701921,4.6702628036971,4.87321679564438,4.85353536357295,4.82797707365202,4.84328360922156,4.70486394611574,4.26089399266214,4.13230505682971
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.NF,23456000000,25693000000,25847000000,26494000000,22450000000,24131000000,24421000000,25641000000,26643000000,26795000000,25027000000,25039000000
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.NF.CD,576738239.04,602663692.234,604352227.77,608646132.12,504676973.017205,532740197.809962,544363107.869536,584155957.178756,578196377.998892,583666053.16,560522649.800446,565194033.624068
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",DP.DOD.DECF.CR.NF.Z1,5.64236517045341,6.04971862536196,5.92028834410652,5.7227317516865,5.68149431767356,6.70751409599819,7.46185599383098,7.34599655050349,6.86309084497057,7.20347241609996,6.63114077277332,5.86120907757128
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, National Currency",DP.DOD.DECF.CR.NF,25338000000,27682000000,27825000000,27180000000,27311000000,33214000000,37545000000,39014000000,37754000000,41025000000,38949000000,35515000000
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, US$",DP.DOD.DECF.CR.NF.CD,623013024.42,649318348.516,650601645.75,624405596.4,613952463.700351,733265630.519253,836907288.193019,888821048.842556,819323126.336005,893633134.2,872329751.351643,801664048.251079
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Nominal Value, % of GDP",DP.DOD.DECT.CR.NF.Z1,6.04364159468409,6.40922253182538,6.27390987970059,6.04887271869763,6.08111903241308,7.3052813545083,8.15746116038866,8.27634006914056,7.85018051197778,8.22732245042729,7.58063555029666,6.8672328458757
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.NF,27140000000,29327000000,29487000000,28729000000,29232000000,36174000000,41045000000,43954980000,43184000000,46856000000,44526000000,41610830000
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.NF.CD,667320762.6,687904024.526,689462380.17,659990742.42,657136626.959418,798613564.111623,914925013.820282,1001386974.55922,937162946.646555,1020647754.688,997236245.055926,939262464.5611
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, National Currency",DP.DOD.DLCD.CR.NF,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.NF.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, % of GDP",DP.DOD.DLDS.CR.MV.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.NF,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.NF.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.NF,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.NF.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DLIN.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, National Currency",DP.DOD.DLIN.CR.NF,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.NF.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Loans, Nominal Value, % of GDP",DP.DOD.DLLO.CR.NF.Z1,6.04364159468409,6.40922253182538,6.27390987970059,6.04887271869763,6.08111903241308,7.3052813545083,8.15746116038866,8.27634006914056,7.85018051197778,8.22732245042729,7.58063555029666,6.8672328458757
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Loans, Nominal Value, National Currency",DP.DOD.DLLO.CR.NF,27140000000,29327000000,29487000000,28729000000,29232000000,36174000000,41045000000,43954980000,43184000000,46856000000,44526000000,41610830000
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.NF.CD,667320762.6,687904024.526,689462380.17,659990742.42,657136626.959418,798613564.111623,914925013.820282,1001386974.55922,937162946.646555,1020647754.688,997236245.055926,939262464.5611
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DLOA.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Other accounts payable, Nominal Value, National Currency",DP.DOD.DLOA.CR.NF,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.NF.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Special Drawing Rights, Nominal Value, % of GDP",DP.DOD.DLSD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Special Drawing Rights, Nominal Value, National Currency",DP.DOD.DLSD.CR.NF,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Special Drawing Rights, Nominal Value, US$",DP.DOD.DLSD.CR.NF.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., Long-term, All instruments, Nominal Value, % of GDP",DP.DOD.DLTC.CR.NF.Z1,6.04364159468409,6.40922253182538,6.22795184619378,6.04066129344686,5.44184430654398,5.67737531705898,5.95100157206768,5.85434915231259,5.48480100054172,6.41543623807542,5.63738050445634,5.09145895668333
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., Long-term, All instruments, Nominal Value, National Currency",DP.DOD.DLTC.CR.NF,27140000000,29327000000,29271000000,28690000000,26159000000,28113000000,29943000000,31091980000,30172000000,36537000000,33112000000,30850830000
